time,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),soil_temperature_0_to_7cm (°C),soil_temperature_7_to_28cm (°C),soil_moisture_0_to_7cm (m³/m³),soil_moisture_7_to_28cm (m³/m³),wind_speed_10m (km/h),latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
2025-04-20 08:00:00,8.6,88,0.00,8.6,11.1,0.246,0.255,4.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-20 09:00:00,12.6,71,0.00,10.1,11.0,0.246,0.255,0.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-20 10:00:00,14.9,60,0.00,12.0,11.0,0.245,0.255,1.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-20 11:00:00,16.7,53,0.00,14.0,11.1,0.243,0.254,2.9,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-20 12:00:00,18.2,49,0.00,15.9,11.3,0.241,0.254,4.0,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-20 13:00:00,19.5,45,0.00,17.5,11.5,0.238,0.253,4.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-20 14:00:00,20.4,42,0.00,18.8,11.9,0.236,0.252,4.9,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-20 15:00:00,20.9,41,0.00,19.5,12.2,0.233,0.252,5.1,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-20 16:00:00,21.8,39,0.00,19.7,12.4,0.243,0.257,6.4,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-20 17:00:00,21.3,41,0.00,19.6,12.7,0.241,0.256,8.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-20 18:00:00,20.3,48,0.00,19.1,13.1,0.239,0.256,9.3,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-20 19:00:00,18.5,61,0.00,18.3,13.3,0.239,0.255,8.3,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-20 20:00:00,15.1,78,0.00,16.9,13.5,0.239,0.255,4.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-20 21:00:00,14.1,80,0.00,15.3,13.5,0.239,0.255,1.0,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-20 22:00:00,13.5,81,0.00,14.0,13.5,0.239,0.255,0.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-20 23:00:00,12.9,81,0.00,13.0,13.4,0.239,0.255,1.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-21 00:00:00,12.0,83,0.00,12.1,13.3,0.239,0.255,2.0,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-21 01:00:00,11.2,84,0.00,11.4,13.1,0.239,0.255,3.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-21 02:00:00,10.7,84,0.00,10.9,13.0,0.239,0.255,4.0,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-21 03:00:00,10.4,82,0.00,10.5,12.8,0.239,0.255,3.9,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-21 04:00:00,10.2,80,0.00,10.8,13.0,0.241,0.251,3.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-21 05:00:00,9.8,80,0.00,10.3,12.8,0.241,0.251,3.3,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-21 06:00:00,9.7,79,0.00,9.9,12.5,0.241,0.251,2.3,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-21 07:00:00,9.9,78,0.00,9.6,12.3,0.241,0.251,1.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-21 08:00:00,12.6,71,0.00,10.3,12.1,0.241,0.25,2.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-21 09:00:00,15.0,67,0.00,11.8,12.0,0.241,0.25,1.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-21 10:00:00,17.0,62,0.00,13.6,12.0,0.240,0.25,3.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-21 11:00:00,18.9,56,0.00,15.5,12.1,0.238,0.25,4.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-21 12:00:00,20.5,52,0.00,17.3,12.3,0.236,0.249,5.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-21 13:00:00,21.2,47,0.00,18.6,12.6,0.234,0.249,6.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-21 14:00:00,21.2,46,0.00,19.2,12.9,0.232,0.248,6.9,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-21 15:00:00,21.3,46,0.10,20.0,13.2,0.231,0.247,5.4,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-21 16:00:00,22.0,39,0.00,20.2,13.4,0.224,0.247,5.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-21 17:00:00,22.0,39,0.00,20.3,13.7,0.222,0.246,2.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-21 18:00:00,21.5,42,0.00,20.0,14.0,0.221,0.246,6.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-21 19:00:00,19.7,57,0.00,19.2,14.2,0.220,0.246,9.0,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-21 20:00:00,17.0,72,0.00,17.8,14.4,0.220,0.246,1.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-21 21:00:00,15.7,76,0.00,16.4,14.5,0.220,0.246,1.9,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-21 22:00:00,14.8,77,0.00,15.3,14.4,0.220,0.246,1.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-21 23:00:00,14.3,78,0.00,14.4,14.4,0.220,0.246,0.7,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-22 00:00:00,14.1,78,0.00,13.7,14.3,0.220,0.245,1.0,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-22 01:00:00,13.1,80,0.00,13.0,14.1,0.220,0.245,1.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-22 02:00:00,12.2,82,0.00,12.3,14.0,0.221,0.245,2.0,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-22 03:00:00,11.4,84,0.00,11.8,13.8,0.221,0.245,2.7,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-22 04:00:00,11.7,79,0.00,11.7,13.7,0.254,0.268,2.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-22 05:00:00,11.9,78,0.00,11.3,13.5,0.254,0.268,1.1,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-22 06:00:00,11.4,79,0.00,11.0,13.3,0.255,0.268,1.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-22 07:00:00,11.5,80,0.00,10.6,13.1,0.255,0.268,0.4,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-22 08:00:00,12.9,77,0.00,11.4,12.9,0.255,0.268,1.9,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-22 09:00:00,14.7,75,0.00,12.7,12.8,0.254,0.268,2.4,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-22 10:00:00,16.8,66,0.00,14.4,12.8,0.253,0.268,3.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-22 11:00:00,18.8,60,0.00,16.1,12.9,0.252,0.267,5.3,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-22 12:00:00,20.3,56,0.00,17.8,13.1,0.249,0.266,5.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-22 13:00:00,19.5,59,0.00,19.1,13.3,0.247,0.266,1.0,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-22 14:00:00,21.5,51,0.00,20.1,13.6,0.245,0.265,7.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-22 15:00:00,18.7,64,0.70,19.9,14.0,0.249,0.265,7.9,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-22 16:00:00,19.8,54,0.00,19.8,14.0,0.243,0.251,0.7,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-22 17:00:00,19.6,56,0.00,19.8,14.3,0.242,0.25,6.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-22 18:00:00,18.6,61,0.00,19.4,14.5,0.241,0.25,3.1,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-22 19:00:00,18.0,65,0.00,18.6,14.7,0.240,0.25,1.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-22 20:00:00,15.6,79,0.00,17.4,14.8,0.240,0.25,1.1,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-22 21:00:00,14.2,85,0.00,15.9,14.8,0.240,0.25,0.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-22 22:00:00,13.8,85,0.00,14.9,14.7,0.240,0.25,1.9,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-22 23:00:00,12.3,88,0.00,14.0,14.6,0.240,0.25,4.3,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-23 00:00:00,11.5,88,0.00,13.1,14.5,0.241,0.25,1.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-23 01:00:00,10.7,91,0.00,12.3,14.3,0.241,0.25,1.4,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-23 02:00:00,10.1,94,0.00,11.7,14.1,0.241,0.25,3.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-23 03:00:00,9.5,94,0.00,11.3,13.9,0.241,0.25,3.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-23 04:00:00,9.9,88,0.00,11.5,13.8,0.235,0.247,3.1,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-23 05:00:00,9.8,85,0.00,11.1,13.6,0.235,0.247,3.1,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-23 06:00:00,9.8,83,0.00,10.8,13.4,0.235,0.247,3.1,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-23 07:00:00,10.6,80,0.00,10.8,13.2,0.235,0.247,5.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-23 08:00:00,12.4,78,0.00,11.3,13.0,0.235,0.247,4.0,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-23 09:00:00,15.2,73,0.00,12.7,12.9,0.235,0.247,1.0,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-23 10:00:00,17.4,63,0.00,14.5,12.9,0.234,0.246,2.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-23 11:00:00,18.8,60,0.00,16.4,13.0,0.232,0.246,2.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-23 12:00:00,19.8,59,0.10,17.8,13.2,0.231,0.246,3.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-23 13:00:00,20.0,58,0.40,18.7,13.4,0.232,0.245,6.9,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-23 14:00:00,20.7,54,0.30,19.6,13.7,0.232,0.245,9.9,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-23 15:00:00,17.4,70,3.30,18.8,14.0,0.271,0.245,8.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-23 16:00:00,16.9,71,0.70,17.7,14.0,0.284,0.241,9.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-23 17:00:00,16.5,70,0.00,17.1,14.1,0.284,0.241,4.9,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-23 18:00:00,17.0,68,0.00,17.0,14.2,0.283,0.241,1.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-23 19:00:00,16.4,72,0.00,16.7,14.3,0.282,0.241,1.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-23 20:00:00,14.7,81,0.00,15.8,14.3,0.282,0.241,0.7,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-23 21:00:00,13.7,83,0.00,14.7,14.3,0.281,0.242,0.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-23 22:00:00,12.8,85,0.00,13.7,14.2,0.281,0.242,1.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-23 23:00:00,11.7,88,0.00,12.9,14.1,0.281,0.242,2.4,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-24 00:00:00,11.2,90,0.00,12.2,14.0,0.281,0.242,0.4,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-24 01:00:00,10.5,94,0.00,11.6,13.8,0.280,0.242,0.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-24 02:00:00,9.4,97,0.00,11.1,13.6,0.280,0.242,2.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-24 03:00:00,8.8,97,0.00,10.6,13.3,0.280,0.242,3.4,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-24 04:00:00,9.2,93,0.00,11.2,13.4,0.273,0.229,3.1,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-24 05:00:00,9.1,92,0.00,10.7,13.2,0.273,0.229,2.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-24 06:00:00,9.0,90,0.00,10.1,13.0,0.273,0.229,1.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-24 07:00:00,9.2,89,0.00,9.8,12.8,0.272,0.229,1.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-24 08:00:00,11.1,83,0.00,10.5,12.6,0.272,0.229,2.0,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-24 09:00:00,13.4,70,0.00,11.9,12.5,0.271,0.229,1.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-24 10:00:00,15.3,60,0.00,13.5,12.5,0.270,0.229,3.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-24 11:00:00,17.1,54,0.00,15.3,12.5,0.267,0.229,5.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-24 12:00:00,18.5,48,0.00,17.0,12.7,0.265,0.228,6.1,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-24 13:00:00,19.4,45,0.00,18.2,13.0,0.261,0.228,6.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-24 14:00:00,20.3,42,0.00,19.3,13.2,0.259,0.227,4.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-24 15:00:00,20.5,39,0.00,19.9,13.6,0.256,0.227,5.9,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-24 16:00:00,20.9,37,0.00,20.2,13.8,0.240,0.224,7.4,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-24 17:00:00,20.7,37,0.00,20.0,14.1,0.238,0.224,9.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-24 18:00:00,19.6,41,0.00,19.4,14.3,0.237,0.224,9.3,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-24 19:00:00,18.0,57,0.00,18.5,14.5,0.236,0.224,4.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-24 20:00:00,15.4,70,0.00,17.3,14.6,0.236,0.223,4.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-24 21:00:00,13.9,75,0.00,15.8,14.6,0.236,0.223,1.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-24 22:00:00,12.8,78,0.00,14.6,14.6,0.236,0.223,0.4,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-24 23:00:00,12.2,79,0.00,13.6,14.5,0.236,0.224,0.7,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-25 00:00:00,11.6,81,0.00,12.9,14.4,0.235,0.224,0.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-25 01:00:00,10.3,85,0.00,12.1,14.2,0.235,0.224,1.3,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-25 02:00:00,9.1,89,0.00,11.5,14.0,0.235,0.224,3.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-25 03:00:00,8.4,92,0.00,11.0,13.8,0.235,0.224,4.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-25 04:00:00,7.7,96,0.00,10.9,13.7,0.224,0.22,7.3,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-25 05:00:00,8.0,94,0.00,10.5,13.5,0.224,0.22,7.3,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-25 06:00:00,8.3,93,0.00,10.2,13.3,0.224,0.22,6.9,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-25 07:00:00,8.8,93,0.00,10.0,13.1,0.224,0.22,6.3,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-25 08:00:00,11.9,83,0.00,10.7,12.9,0.224,0.22,6.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-25 09:00:00,15.3,73,0.00,12.2,12.8,0.224,0.22,2.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-25 10:00:00,17.6,58,0.00,14.2,12.8,0.223,0.22,1.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-25 11:00:00,19.0,45,0.10,16.1,12.9,0.221,0.22,6.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-25 12:00:00,19.4,42,0.00,17.3,13.0,0.220,0.219,7.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-25 13:00:00,20.2,42,0.00,18.6,13.3,0.217,0.219,6.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-25 14:00:00,20.5,43,0.00,19.7,13.5,0.215,0.218,9.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-25 15:00:00,18.9,50,1.60,19.2,13.8,0.229,0.218,6.3,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-25 16:00:00,17.7,57,0.10,18.9,13.8,0.255,0.223,2.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-25 17:00:00,19.1,48,0.00,19.2,14.0,0.253,0.222,2.4,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-25 18:00:00,19.0,49,0.00,19.0,14.3,0.251,0.222,3.7,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-25 19:00:00,17.8,59,0.00,18.4,14.5,0.250,0.222,4.3,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-25 20:00:00,15.5,69,0.00,17.1,14.6,0.250,0.222,1.4,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-25 21:00:00,13.7,75,0.00,15.6,14.6,0.250,0.222,1.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-25 22:00:00,12.5,80,0.00,14.3,14.5,0.250,0.222,2.4,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-25 23:00:00,11.7,81,0.00,13.3,14.4,0.250,0.222,2.9,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-26 00:00:00,11.0,82,0.00,12.5,14.3,0.249,0.222,3.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-26 01:00:00,10.4,83,0.00,11.8,14.1,0.249,0.222,3.3,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-26 02:00:00,9.8,84,0.00,11.3,13.9,0.249,0.222,3.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-26 03:00:00,9.4,83,0.00,10.8,13.7,0.249,0.222,3.4,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-26 04:00:00,9.2,80,0.00,10.1,13.2,0.250,0.221,3.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-26 05:00:00,9.0,79,0.00,9.7,13.0,0.250,0.221,3.1,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-26 06:00:00,8.8,78,0.00,9.3,12.7,0.250,0.221,3.1,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-26 07:00:00,9.4,78,0.00,9.2,12.5,0.250,0.221,3.0,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-26 08:00:00,12.4,72,0.00,10.1,12.3,0.249,0.221,4.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-26 09:00:00,15.6,63,0.00,11.8,12.2,0.249,0.221,1.3,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-26 10:00:00,18.1,51,0.00,13.8,12.2,0.247,0.221,2.1,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-26 11:00:00,19.7,44,0.00,15.9,12.3,0.245,0.22,1.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-26 12:00:00,20.5,40,0.00,17.6,12.6,0.243,0.22,4.0,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-26 13:00:00,21.2,37,0.00,18.9,12.9,0.240,0.219,2.0,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-26 14:00:00,22.1,35,0.00,20.2,13.2,0.237,0.219,3.3,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-26 15:00:00,20.6,39,0.00,20.1,13.5,0.235,0.219,11.1,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-26 16:00:00,20.6,39,0.00,20.4,13.7,0.236,0.222,7.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-26 17:00:00,19.8,42,0.00,19.8,14.0,0.234,0.222,8.7,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-26 18:00:00,19.5,43,0.20,19.4,14.2,0.234,0.222,8.3,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-26 19:00:00,14.8,80,1.20,17.8,14.4,0.246,0.222,11.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-26 20:00:00,14.2,85,0.00,16.4,14.5,0.246,0.222,4.0,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-26 21:00:00,12.5,95,0.00,15.2,14.5,0.246,0.222,5.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-26 22:00:00,11.4,97,0.00,14.2,14.5,0.245,0.222,4.0,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-26 23:00:00,10.7,97,0.00,13.4,14.4,0.245,0.222,3.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-27 00:00:00,10.2,97,0.00,12.7,14.2,0.245,0.222,4.3,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-27 01:00:00,8.9,96,1.00,11.9,14.0,0.256,0.222,3.1,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-27 02:00:00,9.7,96,0.20,11.4,13.9,0.258,0.222,4.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-27 03:00:00,9.7,97,1.30,11.1,13.7,0.274,0.222,3.4,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-27 04:00:00,10.3,96,1.30,12.0,13.5,0.342,0.221,2.9,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-27 05:00:00,10.3,95,4.40,11.6,13.4,0.392,0.224,2.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-27 06:00:00,10.4,95,0.40,11.4,13.2,0.386,0.228,2.3,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-27 07:00:00,10.5,95,0.20,11.2,13.1,0.379,0.231,2.1,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-27 08:00:00,11.7,91,0.20,11.6,12.9,0.374,0.233,3.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-27 09:00:00,12.8,89,0.20,12.2,12.8,0.370,0.236,2.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-27 10:00:00,14.0,80,0.00,13.0,12.8,0.365,0.237,6.1,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-27 11:00:00,14.8,72,0.00,13.8,12.8,0.360,0.239,7.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-27 12:00:00,16.2,65,0.10,15.1,12.9,0.355,0.24,6.0,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-27 13:00:00,15.9,66,0.40,15.5,13.0,0.353,0.241,6.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-27 14:00:00,14.0,80,5.40,14.9,13.1,0.406,0.245,3.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-27 15:00:00,13.9,86,1.30,14.7,13.2,0.402,0.251,2.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-27 16:00:00,13.4,74,0.30,14.2,12.9,0.380,0.241,5.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-27 17:00:00,13.5,75,0.30,14.1,12.9,0.375,0.243,2.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-27 18:00:00,13.1,78,0.70,13.8,13.0,0.374,0.245,4.3,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-27 19:00:00,12.3,86,0.50,13.3,13.0,0.374,0.247,3.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-27 20:00:00,11.4,95,0.40,12.8,12.9,0.372,0.249,2.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-27 21:00:00,10.7,94,0.20,12.0,12.9,0.370,0.251,1.7,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-27 22:00:00,10.2,94,0.10,11.3,12.8,0.367,0.253,1.7,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-04-27 23:00:00,10.0,97,0.20,11.1,12.6,0.364,0.254,5.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
